4.0531158447265625e-06,1.9073486328125e-06
3.814697265625e-06,4.0531158447265625e-06
3.814697265625e-06,1.9073486328125e-06
3.0994415283203125e-06,2.1457672119140625e-06
0.0010921955108642578,5.412101745605469e-05
6.604194641113281e-05,4.291534423828125e-05
6.103515625e-05,4.1961669921875e-05
0.0002989768981933594,0.00015211105346679688
5.888938903808594e-05,4.1961669921875e-05
0.0003008842468261719,0.00014209747314453125
6.508827209472656e-05,4.506111145019531e-05
0.0003211498260498047,0.00014781951904296875
6.914138793945312e-05,4.673004150390625e-05
0.0003342628479003906,0.0001518726348876953
